Date,Time,CPU001 User%,CPU001 Sys%,CPU001 Wait%,CPU001 CPU%,CPU002 User%,CPU002 Sys%,CPU002 Wait%,CPU002 CPU%,CPU_ALL User%,CPU_ALL Sys%,CPU_ALL Wait%,CPU_ALL CPU%,CPU_ALL Busy,CPU_ALL CPUs,DISKBSIZE sda,DISKBSIZE sda1,DISKBSIZE Total,DISKBUSY sda,DISKBUSY sda1,DISKREAD sda,DISKREAD sda1,DISKREAD Total,DISKWRITE sda,DISKWRITE sda1,DISKWRITE Total,DISKXFER sda,DISKXFER sda1,DISKXFER Total,JFSFILE /,JFSFILE /dev,JFSFILE /run,JFSFILE /,JFSFILE /dev/mqueue,JFSFILE /dev/hugepages,JFSFILE /run/user/0,MEM memtotal,MEM hightotal,MEM lowtotal,MEM swaptotal,MEM memfree,MEM highfree,MEM lowfree,MEM swapfree,MEM memshared,MEM cached,MEM active,MEM bigfree,MEM buffers,MEM swapcached,MEM inactive,MEM swapused,NET eth0-read-KB/s,NET lo-read-KB/s,NET eth0-write-KB/s,NET lo-write-KB/s,NETETOTAL total-read-KB/s,NETETOTAL total-write-KB/s,NETETOTAL total-KB/s,NETETOTAL total-read-packets/s,NETETOTAL total-write-packets/s,NETETOTAL total-packets/s,NETPACKET eth0-reads/s,NETPACKET lo-reads/s,NETPACKET eth0-writes/s,NETPACKET lo-writes/s,NETTOTAL eth0-KB/s,NETTOTAL eth0-packets/s,NETTOTAL lo-KB/s,NETTOTAL lo-packets/s,PROC Runnable,PROC Blocked,PROC pswitch,PROC syscall,PROC read,PROC write,PROC fork,PROC exec,PROC sem,PROC msg,rightlink (1120) %CPU,rightlink (1120) %Usr,rightlink (1120) %Sys,rightlink (1120) %Wait,rightlink (1120) Size,rightlink (1120) ResSet,rightlink (1120) ResText,rightlink (1120) ResData,rightlink (1120) ShdLib,rightlink (1120) MinorFault,rightlink (1120) MajorFault,collectd (1658) %CPU,collectd (1658) %Usr,collectd (1658) %Sys,collectd (1658) %Wait,collectd (1658) Size,collectd (1658) ResSet,collectd (1658) ResText,collectd (1658) ResData,collectd (1658) ShdLib,collectd (1658) MinorFault,collectd (1658) MajorFault,nod (2555) %CPU,nod (2555) %Usr,nod (2555) %Sys,nod (2555) %Wait,nod (2555) Size,nod (2555) ResSet,nod (2555) ResText,nod (2555) ResData,nod (2555) ShdLib,nod (2555) MinorFault,nod (2555) MajorFault,kworker/u4:0 (6) %CPU,kworker/u4:0 (6) %Usr,kworker/u4:0 (6) %Sys,kworker/u4:0 (6) %Wait,kworker/u4:0 (6) Size,kworker/u4:0 (6) ResSet,kworker/u4:0 (6) ResText,kworker/u4:0 (6) ResData,kworker/u4:0 (6) ShdLib,kworker/u4:0 (6) MinorFault,kworker/u4:0 (6) MajorFault,VM nr_dirty,VM nr_writeback,VM nr_unstable,VM nr_page_table_pages,VM nr_mapped,VM nr_slab,VM pgpgin,VM pgpgout,VM pswpin,VM pswpout,VM pgfree,VM pgactivate,VM pgdeactivate,VM pgfault,VM pgmajfault,VM pginodesteal,VM slabs_scanned,VM kswapd_steal,VM kswapd_inodesteal,VM pageoutrun,VM allocstall,VM pgrotated,VM pgalloc_high,VM pgalloc_normal,VM pgalloc_dma,VM pgrefill_high,VM pgrefill_normal,VM pgrefill_dma,VM pgsteal_high,VM pgsteal_normal,VM pgsteal_dma,VM pgscan_kswapd_high,VM pgscan_kswapd_normal,VM pgscan_kswapd_dma,VM pgscan_direct_high,VM pgscan_direct_normal,VM pgscan_direct_dma
2017-06-30,08:05:54,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.100,0.000,0.200,0.000,2.000,8.000,8.000,8.000,0.100,0.100,0.000,0.000,0.000,0.800,0.800,0.800,0.100,0.100,0.100,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6548.400,-0.000,-0.000,0.000,-0.000,574.000,485.200,-1.000,0.800,0.000,255.400,0.000,3.300,0.000,0.300,0.000,3.300,0.300,3.600,3.800,3.900,7.700,3.800,0.000,3.900,0.000,3.600,7.700,0.000,0.000,1.000,0.000,82.300,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,8.000,0.000,0.000,189.000,0.000,0.000,150.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:06:04,0.200,0.000,0.000,0.200,0.100,0.100,0.000,0.200,0.100,0.100,0.000,0.200,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6548.900,-0.000,-0.000,0.000,-0.000,574.000,484.900,-1.000,0.800,0.000,255.400,0.000,2.300,0.400,1.400,0.400,2.300,1.400,3.700,11.700,11.700,23.400,11.700,0.400,11.700,0.400,3.700,23.400,0.800,0.800,1.000,0.000,117.500,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,0.000,0.000,0.000,770.000,0.000,0.000,477.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,190.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:06:14,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.100,0.100,0.000,0.000,0.100,0.000,2.000,4.000,4.000,4.000,0.200,0.200,0.000,0.000,0.000,0.400,0.400,0.400,0.100,0.100,0.100,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6549.000,-0.000,-0.000,0.000,-0.000,574.000,485.100,-1.000,0.800,0.000,255.400,0.000,0.300,0.000,0.100,0.000,0.300,0.100,0.400,1.900,1.900,3.800,1.900,0.000,1.900,0.000,0.400,3.800,0.000,0.000,1.000,0.000,78.600,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,4.000,0.000,0.000,165.000,0.000,0.000,145.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,190.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:06:24,0.000,0.100,0.000,0.100,0.100,0.100,0.000,0.200,0.100,0.100,0.000,0.200,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6548.700,-0.000,-0.000,0.000,-0.000,574.000,485.300,-1.000,0.800,0.000,255.400,0.000,0.400,0.400,0.800,0.400,0.400,0.800,1.200,2.400,2.400,4.800,2.400,0.400,2.400,0.400,1.200,4.800,0.800,0.800,1.000,0.000,94.500,-1.000,-1.000,-1.000,0.300,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,0.000,0.000,0.000,424.000,0.000,0.000,332.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,448.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:06:34,0.100,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.100,0.000,2.000,8.000,8.000,8.000,0.100,0.100,0.000,0.000,0.000,0.800,0.800,0.800,0.100,0.100,0.100,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6548.700,-0.000,-0.000,0.000,-0.000,574.000,485.600,-1.000,0.800,0.000,255.400,0.000,0.400,0.000,0.100,0.000,0.400,0.100,0.500,2.200,2.200,4.400,2.200,0.000,2.200,0.000,0.500,4.400,0.000,0.000,1.000,0.000,83.300,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,8.000,0.000,0.000,170.000,0.000,0.000,199.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,246.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:06:44,0.000,0.000,0.000,0.000,0.100,0.100,0.000,0.200,0.100,0.100,0.000,0.200,0.000,2.000,4.000,4.000,4.000,0.200,0.200,0.000,0.000,0.000,0.400,0.400,0.400,0.100,0.100,0.100,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6548.700,-0.000,-0.000,0.000,-0.000,574.000,485.800,-1.000,0.800,0.000,255.400,0.000,0.500,0.400,0.800,0.400,0.500,0.800,1.300,3.200,3.200,6.400,3.200,0.400,3.200,0.400,1.300,6.400,0.800,0.800,1.000,0.000,95.600,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,4.000,0.000,0.000,427.000,1.000,0.000,335.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,448.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:06:54,0.100,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.100,0.100,0.000,0.200,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6548.900,-0.000,-0.000,0.000,-0.000,574.000,486.000,-1.000,0.800,0.000,255.400,0.000,3.300,0.000,0.300,0.000,3.300,0.300,3.600,3.800,3.900,7.700,3.800,0.000,3.900,0.000,3.600,7.700,0.000,0.000,1.000,0.000,83.800,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,0.000,0.000,0.000,190.000,0.000,0.000,151.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,205.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:07:04,0.100,0.000,0.000,0.100,0.100,0.100,0.000,0.200,0.100,0.100,0.000,0.200,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6549.900,-0.000,-0.000,0.000,-0.000,574.000,484.700,-1.000,0.800,0.000,255.400,0.000,2.300,0.400,1.300,0.400,2.300,1.300,3.600,11.000,11.000,22.000,11.000,0.400,11.000,0.400,3.600,22.000,0.800,0.800,1.000,0.000,118.900,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,0.000,0.000,0.000,1024.000,0.000,0.000,482.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,600.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:07:14,0.000,0.100,0.000,0.100,0.100,0.000,0.000,0.100,0.100,0.100,0.000,0.200,0.000,2.000,5.000,5.000,5.000,0.300,0.300,0.000,0.000,0.000,2.000,2.000,2.000,0.400,0.400,0.400,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6549.800,-0.000,-0.000,0.000,-0.000,574.000,484.900,-1.000,0.800,0.000,255.400,0.000,0.400,0.000,0.200,0.000,0.400,0.200,0.600,2.400,2.400,4.800,2.400,0.000,2.400,0.000,0.600,4.800,0.000,0.000,1.000,0.000,80.700,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,0.100,0.050,0.050,0.000,1180388.000,65716.000,24312.000,1127596.000,12852.000,3.000,0.000,,,,,,,,,,,,0.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,20.000,0.000,0.000,170.000,0.000,0.000,149.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,194.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:07:24,0.100,0.000,0.000,0.100,0.000,0.100,0.000,0.100,0.100,0.000,0.000,0.100,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6549.800,-0.000,-0.000,0.000,-0.000,574.000,485.100,-1.000,0.800,0.000,255.400,0.000,0.400,0.400,0.700,0.400,0.400,0.700,1.100,2.800,2.800,5.600,2.800,0.400,2.800,0.400,1.100,5.600,0.800,0.800,1.000,0.000,94.500,-1.000,-1.000,-1.000,0.300,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,0.000,0.000,0.000,426.000,0.000,0.000,335.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:07:34,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.100,0.100,0.000,0.000,0.100,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6549.600,-0.000,-0.000,0.000,-0.000,574.000,485.500,-1.000,0.800,0.000,255.400,0.000,0.400,0.000,0.100,0.000,0.400,0.100,0.500,2.200,2.200,4.400,2.200,0.000,2.200,0.000,0.500,4.400,0.000,0.000,1.000,0.000,83.000,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,0.000,0.000,0.000,170.000,0.000,0.000,200.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:07:44,0.100,0.100,0.000,0.200,0.100,0.100,0.000,0.200,0.100,0.100,0.000,0.200,0.000,2.000,4.000,4.000,4.000,0.200,0.100,0.000,0.000,0.000,0.400,0.400,0.400,0.100,0.100,0.100,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6550.300,-0.000,-0.000,0.000,-0.000,574.000,484.700,-1.000,0.800,0.000,255.400,0.000,0.300,0.400,0.900,0.400,0.300,0.900,1.200,2.200,2.200,4.400,2.200,0.400,2.200,0.400,1.200,4.400,0.800,0.800,1.000,0.000,94.600,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,4.000,0.000,0.000,677.000,0.000,0.000,339.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:07:54,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.100,0.000,2.000,8.000,8.000,8.000,0.000,0.100,0.000,0.000,0.000,0.800,0.800,0.800,0.100,0.100,0.100,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6550.100,-0.000,-0.000,0.000,-0.000,574.000,484.800,-1.000,0.800,0.000,255.400,0.000,3.000,0.000,0.300,0.000,3.000,0.300,3.300,1.900,1.900,3.800,1.900,0.000,1.900,0.000,3.300,3.800,0.000,0.000,1.000,0.000,77.500,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,8.000,0.000,0.000,170.000,1.000,0.000,136.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:08:04,0.100,0.000,0.000,0.100,0.200,0.100,0.000,0.300,0.100,0.100,0.000,0.200,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6549.800,-0.000,-0.000,0.000,-0.000,574.000,485.500,-1.000,0.800,0.000,255.400,0.000,2.100,0.400,1.300,0.400,2.100,1.300,3.400,10.100,10.200,20.300,10.100,0.400,10.200,0.400,3.400,20.300,0.800,0.800,1.000,0.000,113.200,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,0.000,0.000,0.000,495.000,0.000,0.000,455.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,192.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:08:14,0.000,0.100,0.000,0.100,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.100,0.000,2.000,4.000,4.000,4.000,0.200,0.100,0.000,0.000,0.000,0.400,0.400,0.400,0.100,0.100,0.100,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6549.800,-0.000,-0.000,0.000,-0.000,574.000,485.600,-1.000,0.800,0.000,255.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,0.300,0.600,0.300,0.000,0.300,0.000,0.000,0.600,0.000,0.000,1.000,0.000,75.600,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,4.000,0.000,0.000,149.000,0.000,0.000,132.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,177.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:08:24,0.100,0.000,0.000,0.100,0.100,0.100,0.000,0.200,0.100,0.100,0.000,0.200,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6549.900,-0.000,-0.000,0.000,-0.000,574.000,485.700,-1.000,0.800,0.000,255.400,0.000,0.200,0.400,0.600,0.400,0.200,0.600,0.800,1.200,1.200,2.400,1.200,0.400,1.200,0.400,0.800,2.400,0.800,0.800,1.000,0.000,92.200,-1.000,-1.000,-1.000,0.300,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,0.000,0.000,0.000,411.000,0.000,0.000,320.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,436.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:08:34,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.100,0.100,0.000,0.000,0.100,0.000,2.000,4.000,4.000,4.000,0.200,0.300,0.000,0.000,0.000,0.400,0.400,0.400,0.100,0.100,0.100,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6549.900,-0.000,-0.000,0.000,-0.000,574.000,486.000,-1.000,0.800,0.000,255.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.200,0.400,0.200,0.000,0.200,0.000,0.000,0.400,0.000,0.000,1.000,0.000,77.700,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,4.000,0.000,0.000,150.000,0.000,0.000,181.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,226.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:08:44,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.100,0.000,0.200,0.000,2.000,5.300,5.300,5.300,0.100,0.100,0.000,0.000,0.000,1.600,1.600,1.600,0.300,0.300,0.300,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6549.800,-0.000,-0.000,0.000,-0.000,574.000,486.100,-1.000,0.800,0.000,255.400,0.000,0.100,0.400,0.700,0.400,0.100,0.700,0.800,1.000,1.000,2.000,1.000,0.400,1.000,0.400,0.800,2.000,0.800,0.800,1.000,0.000,88.900,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,16.000,0.000,0.000,404.000,0.000,0.000,317.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,429.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:08:54,0.100,0.000,0.000,0.100,0.100,0.000,0.000,0.100,0.100,0.000,0.000,0.100,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6550.500,-0.000,-0.000,0.000,-0.000,574.000,485.300,-1.000,0.800,0.000,255.400,0.000,3.000,0.000,0.300,0.000,3.000,0.300,3.300,2.100,2.100,4.200,2.100,0.000,2.100,0.000,3.300,4.200,0.000,0.000,1.000,0.000,78.500,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,0.000,0.000,0.000,431.000,0.000,0.000,147.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,195.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:09:04,0.100,0.100,0.000,0.200,0.000,0.100,0.000,0.100,0.100,0.100,0.000,0.200,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6551.800,-0.000,-0.000,0.000,-0.000,574.000,485.000,-1.000,0.800,0.000,255.400,0.000,2.100,0.400,1.300,0.400,2.100,1.300,3.400,9.600,9.700,19.300,9.600,0.400,9.700,0.400,3.400,19.300,0.800,0.800,1.000,0.000,116.000,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,0.000,0.000,0.000,751.000,1.000,0.000,464.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,587.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:09:14,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,2.000,6.000,6.000,6.000,0.100,0.100,0.000,0.000,0.000,1.200,1.200,1.200,0.200,0.200,0.200,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6551.600,-0.000,-0.000,0.000,-0.000,574.000,485.100,-1.000,0.800,0.000,255.400,0.000,0.100,0.000,0.000,0.000,0.100,0.000,0.100,0.600,0.600,1.200,0.600,0.000,0.600,0.000,0.100,1.200,0.000,0.000,1.000,0.000,76.000,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,12.000,0.000,0.000,152.000,0.000,0.000,136.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,181.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:09:24,0.100,0.000,0.000,0.100,0.000,0.100,0.000,0.100,0.100,0.100,0.000,0.200,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.700,0.000,0.200,6.700,0.000,0.000,0.000,7480.400,-0.000,-0.000,0.000,6551.600,-0.000,-0.000,0.000,-0.000,574.000,485.200,-1.000,0.800,0.000,255.400,0.000,0.100,0.400,0.600,0.400,0.100,0.600,0.700,0.900,0.900,1.800,0.900,0.400,0.900,0.400,0.700,1.800,0.800,0.800,1.000,0.000,88.100,-1.000,-1.000,-1.000,0.300,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,0.000,0.000,1285.000,18809.000,-1.000,0.000,0.000,0.000,0.000,407.000,0.000,0.000,317.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,111.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
