Date,Time,CPU001 User%,CPU001 Sys%,CPU001 Wait%,CPU001 CPU%,CPU002 User%,CPU002 Sys%,CPU002 Wait%,CPU002 CPU%,CPU003 User%,CPU003 Sys%,CPU003 Wait%,CPU003 CPU%,CPU004 User%,CPU004 Sys%,CPU004 Wait%,CPU004 CPU%,CPU005 User%,CPU005 Sys%,CPU005 Wait%,CPU005 CPU%,CPU006 User%,CPU006 Sys%,CPU006 Wait%,CPU006 CPU%,CPU007 User%,CPU007 Sys%,CPU007 Wait%,CPU007 CPU%,CPU008 User%,CPU008 Sys%,CPU008 Wait%,CPU008 CPU%,CPU_ALL User%,CPU_ALL Sys%,CPU_ALL Wait%,CPU_ALL CPU%,CPU_ALL Busy,CPU_ALL CPUs,DISKBSIZE sda,DISKBSIZE sda1,DISKBSIZE Total,DISKBUSY sda,DISKBUSY sda1,DISKREAD sda,DISKREAD sda1,DISKREAD Total,DISKWRITE sda,DISKWRITE sda1,DISKWRITE Total,DISKXFER sda,DISKXFER sda1,DISKXFER Total,JFSFILE /,JFSFILE /dev,JFSFILE /run,JFSFILE /,JFSFILE /dev/hugepages,JFSFILE /dev/mqueue,JFSFILE /run/user/0,MEM memtotal,MEM hightotal,MEM lowtotal,MEM swaptotal,MEM memfree,MEM highfree,MEM lowfree,MEM swapfree,MEM memshared,MEM cached,MEM active,MEM bigfree,MEM buffers,MEM swapcached,MEM inactive,MEM swapused,NET eth0-read-KB/s,NET lo-read-KB/s,NET eth0-write-KB/s,NET lo-write-KB/s,NETETOTAL total-read-KB/s,NETETOTAL total-write-KB/s,NETETOTAL total-KB/s,NETETOTAL total-read-packets/s,NETETOTAL total-write-packets/s,NETETOTAL total-packets/s,NETPACKET eth0-reads/s,NETPACKET lo-reads/s,NETPACKET eth0-writes/s,NETPACKET lo-writes/s,NETTOTAL eth0-KB/s,NETTOTAL eth0-packets/s,NETTOTAL lo-KB/s,NETTOTAL lo-packets/s,PROC Runnable,PROC Blocked,PROC pswitch,PROC syscall,PROC read,PROC write,PROC fork,PROC exec,PROC sem,PROC msg,zing-licensed (1191) %CPU,zing-licensed (1191) %Usr,zing-licensed (1191) %Sys,zing-licensed (1191) %Wait,zing-licensed (1191) Size,zing-licensed (1191) ResSet,zing-licensed (1191) ResText,zing-licensed (1191) ResData,zing-licensed (1191) ShdLib,zing-licensed (1191) MinorFault,zing-licensed (1191) MajorFault,rcuob/3 (12) %CPU,rcuob/3 (12) %Usr,rcuob/3 (12) %Sys,rcuob/3 (12) %Wait,rcuob/3 (12) Size,rcuob/3 (12) ResSet,rcuob/3 (12) ResText,rcuob/3 (12) ResData,rcuob/3 (12) ShdLib,rcuob/3 (12) MinorFault,rcuob/3 (12) MajorFault,rightlink (1365) %CPU,rightlink (1365) %Usr,rightlink (1365) %Sys,rightlink (1365) %Wait,rightlink (1365) Size,rightlink (1365) ResSet,rightlink (1365) ResText,rightlink (1365) ResData,rightlink (1365) ShdLib,rightlink (1365) MinorFault,rightlink (1365) MajorFault,rcu_sched (17) %CPU,rcu_sched (17) %Usr,rcu_sched (17) %Sys,rcu_sched (17) %Wait,rcu_sched (17) Size,rcu_sched (17) ResSet,rcu_sched (17) ResText,rcu_sched (17) ResData,rcu_sched (17) ShdLib,rcu_sched (17) MinorFault,rcu_sched (17) MajorFault,collectd (1941) %CPU,collectd (1941) %Usr,collectd (1941) %Sys,collectd (1941) %Wait,collectd (1941) Size,collectd (1941) ResSet,collectd (1941) ResText,collectd (1941) ResData,collectd (1941) ShdLib,collectd (1941) MinorFault,collectd (1941) MajorFault,systemd (1) %CPU,systemd (1) %Usr,systemd (1) %Sys,systemd (1) %Wait,systemd (1) Size,systemd (1) ResSet,systemd (1) ResText,systemd (1) ResData,systemd (1) ShdLib,systemd (1) MinorFault,systemd (1) MajorFault,nmon (20806) %CPU,nmon (20806) %Usr,nmon (20806) %Sys,nmon (20806) %Wait,nmon (20806) Size,nmon (20806) ResSet,nmon (20806) ResText,nmon (20806) ResData,nmon (20806) ShdLib,nmon (20806) MinorFault,nmon (20806) MajorFault,systemd-journal (295) %CPU,systemd-journal (295) %Usr,systemd-journal (295) %Sys,systemd-journal (295) %Wait,systemd-journal (295) Size,systemd-journal (295) ResSet,systemd-journal (295) ResText,systemd-journal (295) ResData,systemd-journal (295) ShdLib,systemd-journal (295) MinorFault,systemd-journal (295) MajorFault,rngd (378) %CPU,rngd (378) %Usr,rngd (378) %Sys,rngd (378) %Wait,rngd (378) Size,rngd (378) ResSet,rngd (378) ResText,rngd (378) ResData,rngd (378) ShdLib,rngd (378) MinorFault,rngd (378) MajorFault,dbus-daemon (382) %CPU,dbus-daemon (382) %Usr,dbus-daemon (382) %Sys,dbus-daemon (382) %Wait,dbus-daemon (382) Size,dbus-daemon (382) ResSet,dbus-daemon (382) ResText,dbus-daemon (382) ResData,dbus-daemon (382) ShdLib,dbus-daemon (382) MinorFault,dbus-daemon (382) MajorFault,systemd-logind (424) %CPU,systemd-logind (424) %Usr,systemd-logind (424) %Sys,systemd-logind (424) %Wait,systemd-logind (424) Size,systemd-logind (424) ResSet,systemd-logind (424) ResText,systemd-logind (424) ResData,systemd-logind (424) ShdLib,systemd-logind (424) MinorFault,systemd-logind (424) MajorFault,NetworkManager (426) %CPU,NetworkManager (426) %Usr,NetworkManager (426) %Sys,NetworkManager (426) %Wait,NetworkManager (426) Size,NetworkManager (426) ResSet,NetworkManager (426) ResText,NetworkManager (426) ResData,NetworkManager (426) ShdLib,NetworkManager (426) MinorFault,NetworkManager (426) MajorFault,ksoftirqd/5 (49) %CPU,ksoftirqd/5 (49) %Usr,ksoftirqd/5 (49) %Sys,ksoftirqd/5 (49) %Wait,ksoftirqd/5 (49) Size,ksoftirqd/5 (49) ResSet,ksoftirqd/5 (49) ResText,ksoftirqd/5 (49) ResData,ksoftirqd/5 (49) ShdLib,ksoftirqd/5 (49) MinorFault,ksoftirqd/5 (49) MajorFault,java (7664) %CPU,java (7664) %Usr,java (7664) %Sys,java (7664) %Wait,java (7664) Size,java (7664) ResSet,java (7664) ResText,java (7664) ResData,java (7664) ShdLib,java (7664) MinorFault,java (7664) MajorFault,VM nr_dirty,VM nr_writeback,VM nr_unstable,VM nr_page_table_pages,VM nr_mapped,VM nr_slab,VM pgpgin,VM pgpgout,VM pswpin,VM pswpout,VM pgfree,VM pgactivate,VM pgdeactivate,VM pgfault,VM pgmajfault,VM pginodesteal,VM slabs_scanned,VM kswapd_steal,VM kswapd_inodesteal,VM pageoutrun,VM allocstall,VM pgrotated,VM pgalloc_high,VM pgalloc_normal,VM pgalloc_dma,VM pgrefill_high,VM pgrefill_normal,VM pgrefill_dma,VM pgsteal_high,VM pgsteal_normal,VM pgsteal_dma,VM pgscan_kswapd_high,VM pgscan_kswapd_normal,VM pgscan_kswapd_dma,VM pgscan_direct_high,VM pgscan_direct_normal,VM pgscan_direct_dma
2017-06-30,08:04:16,48.000,3.900,0.000,51.900,67.300,4.500,0.000,71.800,52.700,4.200,0.000,56.900,50.500,3.400,0.000,53.900,46.600,3.400,0.000,50.000,59.400,4.200,0.000,63.600,41.500,2.000,0.000,43.500,44.200,3.600,0.000,47.800,51.200,3.700,0.000,54.900,0.000,8.000,72.000,72.000,72.000,0.300,0.300,0.000,0.000,0.000,21.600,21.600,21.600,0.300,0.300,0.300,2.000,0.000,0.000,2.000,0.000,0.000,0.000,52335.600,-0.000,-0.000,0.000,14190.300,-0.000,-0.000,0.000,-0.000,1105.000,1986.600,-1.000,0.800,0.000,399.700,0.000,1841.700,0.900,2350.400,0.900,1841.700,2350.400,4192.100,14458.200,14459.700,28917.900,14458.200,0.800,14459.700,0.800,4192.100,28917.900,1.800,1.600,6.000,0.000,30818.700,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037,0.000,0.037,0.000,4376.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.871,51.386,4.485,0.000,47153302284.000,1243608.000,4.000,4336153020.000,26848.000,380.000,0.000,18.000,0.000,0.000,2528.000,23241.000,-1.000,0.000,216.000,0.000,0.000,51528.000,0.000,0.000,4258.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,49150.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:04:26,59.800,3.500,0.000,63.300,66.000,4.100,0.000,70.100,55.600,4.800,0.000,60.400,45.800,4.100,0.000,49.900,48.400,3.500,0.000,51.900,60.200,4.600,0.000,64.800,30.700,2.200,0.000,32.900,43.100,3.600,0.000,46.700,51.100,3.800,0.000,54.900,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,2.000,0.000,0.000,0.000,52335.600,-0.000,-0.000,0.000,14190.700,-0.000,-0.000,0.000,-0.000,1105.100,1988.600,-1.000,0.800,0.000,399.700,0.000,1899.200,0.000,2423.400,0.000,1899.200,2423.400,4322.600,14927.400,14928.200,29855.600,14927.400,0.000,14928.200,0.000,4322.600,29855.600,0.000,0.000,9.000,0.000,32488.900,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050,0.013,0.037,0.000,4376.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.127,51.266,4.860,0.001,47153302284.000,1243608.000,4.000,4336153020.000,26848.000,0.000,0.000,32.000,0.000,0.000,2528.000,23241.000,-1.000,0.000,0.000,0.000,0.000,52330.000,1.000,0.000,168.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,49458.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:04:36,49.600,3.900,0.000,53.500,63.000,4.300,0.000,67.300,53.800,4.300,0.000,58.100,44.400,3.300,0.000,47.700,41.700,3.700,0.000,45.400,54.600,4.300,0.000,58.900,24.800,2.100,0.000,26.900,41.600,3.500,0.000,45.100,46.600,3.600,0.000,50.200,0.000,8.000,10.000,10.000,10.000,0.300,0.300,0.000,0.000,0.000,2.000,2.000,2.000,0.200,0.200,0.200,2.000,0.000,0.000,2.000,0.000,0.000,0.000,52335.600,-0.000,-0.000,0.000,14189.600,-0.000,-0.000,0.000,-0.000,1105.100,1988.800,-1.000,0.800,0.000,399.700,0.000,1865.600,0.900,2380.700,0.900,1865.600,2380.700,4246.300,14654.000,14654.700,29308.700,14654.000,0.800,14654.700,0.800,4246.300,29308.700,1.800,1.600,9.000,0.000,31884.400,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,0.025,0.013,0.013,0.000,479036.000,16032.000,3648.000,463352.000,5340.000,0.000,0.000,,,,,,,,,,,,0.025,0.013,0.013,0.000,854828.000,4696.000,204.000,738064.000,2836.000,29.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050,0.013,0.037,0.000,4376.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.608,47.047,4.560,0.000,47153302284.000,1243608.000,4.000,4336153020.000,26848.000,1.000,0.000,42.000,0.000,0.000,2528.000,23241.000,-1.000,0.000,20.000,0.000,0.000,51334.000,1.000,0.000,461.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50054.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:04:46,53.400,4.100,0.000,57.500,61.900,4.800,0.000,66.700,50.900,4.700,0.000,55.600,43.700,3.700,0.000,47.400,37.600,2.500,0.000,40.100,57.100,4.400,0.000,61.500,26.200,1.800,0.000,28.000,38.300,2.900,0.000,41.200,46.000,3.600,0.000,49.600,0.000,8.000,48.000,48.000,48.000,0.300,0.300,0.000,0.000,0.000,19.200,19.200,19.200,0.400,0.400,0.400,2.000,0.000,0.000,2.000,0.000,0.000,0.000,52335.600,-0.000,-0.000,0.000,14193.100,-0.000,-0.000,0.000,-0.000,1105.200,1988.800,-1.000,0.800,0.000,399.700,0.000,1800.600,0.000,2297.800,0.000,1800.600,2297.800,4098.400,14151.600,14153.000,28304.600,14151.600,0.000,14153.000,0.000,4098.400,28304.600,0.000,0.000,3.000,0.000,31134.400,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,0.013,0.025,0.000,4376.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.095,46.498,4.598,0.000,47153302284.000,1243608.000,4.000,4336153020.000,26848.000,0.000,0.000,12.000,0.000,0.000,2528.000,23241.000,-1.000,0.000,192.000,0.000,0.000,49954.000,0.000,0.000,166.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45566.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:04:56,55.200,3.600,0.000,58.800,65.500,5.100,0.000,70.600,52.200,4.700,0.000,56.900,41.800,3.600,0.000,45.400,47.500,3.500,0.000,51.000,60.200,3.600,0.000,63.800,30.600,2.400,0.000,33.000,41.100,3.100,0.000,44.200,49.100,3.700,0.000,52.800,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,2.000,0.000,0.000,0.000,52335.600,-0.000,-0.000,0.000,14190.400,-0.000,-0.000,0.000,-0.000,1105.200,1988.900,-1.000,0.800,0.000,399.700,0.000,1828.300,0.900,2329.900,0.900,1828.300,2329.900,4158.200,14345.800,14347.700,28693.500,14345.800,0.800,14347.700,0.800,4158.200,28693.500,1.800,1.600,6.000,0.000,30845.500,-1.000,-1.000,-1.000,0.300,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050,0.013,0.037,0.000,4376.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.235,49.575,4.660,0.000,47153302284.000,1243608.000,4.000,4336153020.000,26848.000,0.000,0.000,27.000,0.000,0.000,2528.000,23241.000,-1.000,0.000,0.000,0.000,0.000,50902.000,0.000,0.000,461.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,47797.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:05:06,55.200,3.900,0.000,59.100,63.500,4.800,0.000,68.300,53.000,4.800,0.000,57.800,48.400,3.800,0.000,52.200,51.900,3.600,0.000,55.500,61.200,4.300,0.000,65.500,33.600,1.700,0.000,35.300,33.100,2.200,0.000,35.300,49.800,3.700,0.000,53.500,0.000,8.000,12.000,12.000,12.000,0.200,0.200,0.000,0.000,0.000,1.200,1.200,1.200,0.100,0.100,0.100,2.000,0.000,0.000,2.000,0.000,0.000,0.000,52335.600,-0.000,-0.000,0.000,14191.000,-0.000,-0.000,0.000,-0.000,1105.300,1988.900,-1.000,0.800,0.000,399.700,0.000,1852.400,0.000,2363.400,0.000,1852.400,2363.400,4215.800,14551.300,14553.100,29104.400,14551.300,0.000,14553.100,0.000,4215.800,29104.400,0.000,0.000,3.000,0.000,31140.100,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,0.013,0.025,0.000,4376.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54.831,50.159,4.673,0.000,47153302284.000,1243608.000,4.000,4336153020.000,26848.000,1.000,0.000,40.000,0.000,0.000,2528.000,23241.000,-1.000,0.000,12.000,0.000,0.000,51059.000,1.000,0.000,172.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,47303.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:05:16,58.400,4.100,0.000,62.500,66.900,4.400,0.000,71.300,57.900,4.900,0.000,62.800,38.600,1.500,0.000,40.100,57.800,4.200,0.000,62.000,71.300,5.300,0.000,76.600,40.300,3.100,0.000,43.400,71.600,0.700,0.000,72.300,57.700,3.500,0.000,61.200,0.000,8.000,30.000,30.000,30.000,0.400,0.400,0.000,0.000,0.000,18.000,18.000,18.000,0.600,0.600,0.600,2.000,0.000,0.000,2.000,0.000,0.000,0.000,52335.600,-0.000,-0.000,0.000,14189.800,-0.000,-0.000,0.000,-0.000,1105.300,1989.000,-1.000,0.800,0.000,399.700,0.000,1735.500,0.900,2214.500,0.900,1735.500,2214.500,3950.000,13632.100,13632.500,27264.600,13632.100,0.800,13632.500,0.800,3950.000,27264.600,1.800,1.600,4.000,0.000,27823.300,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050,0.013,0.037,0.000,4376.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.263,57.678,4.585,0.000,47153302284.000,1243608.000,4.000,4336153020.000,26848.000,0.000,0.000,19.000,0.000,0.000,2528.000,23241.000,-1.000,0.000,180.000,0.000,0.000,48668.000,1.000,0.000,450.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48987.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:05:26,48.000,4.100,0.000,52.100,61.200,5.200,0.000,66.400,52.600,4.700,0.000,57.300,42.800,4.000,0.000,46.800,47.200,4.300,0.000,51.500,57.300,4.300,0.000,61.600,25.500,2.100,0.000,27.600,26.600,1.800,0.000,28.400,45.000,3.800,0.000,48.800,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,2.000,0.000,0.000,0.000,52335.600,-0.000,-0.000,0.000,14190.700,-0.000,-0.000,0.000,-0.000,1105.400,1989.000,-1.000,0.800,0.000,399.700,0.000,1818.000,0.000,2319.300,0.000,1818.000,2319.300,4137.300,14290.400,14292.300,28582.700,14290.400,0.000,14292.300,0.000,4137.300,28582.700,0.000,0.000,7.000,0.000,30946.800,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050,0.013,0.037,0.000,4376.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.506,45.671,4.835,0.000,47153302284.000,1243608.000,4.000,4336153020.000,26848.000,0.000,0.000,32.000,0.000,0.000,2528.000,23241.000,-1.000,0.000,0.000,0.000,0.000,50080.000,0.000,0.000,163.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45824.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:05:36,55.200,3.700,0.000,58.900,60.900,4.800,0.000,65.700,58.100,4.500,0.000,62.600,48.800,2.600,0.000,51.400,49.500,4.400,0.000,53.900,63.300,4.800,0.000,68.100,29.200,2.900,0.000,32.100,46.400,1.600,0.000,48.000,51.300,3.600,0.000,54.900,0.000,8.000,12.000,12.000,12.000,0.500,0.400,0.000,0.000,0.000,1.200,1.200,1.200,0.100,0.100,0.100,2.000,0.000,0.000,2.000,0.000,0.000,0.000,52335.600,-0.000,-0.000,0.000,14189.900,-0.000,-0.000,0.000,-0.000,1105.400,1989.100,-1.000,0.800,0.000,399.800,0.000,1692.600,0.900,2159.600,0.900,1692.600,2159.600,3852.200,13293.300,13294.000,26587.300,13293.300,0.800,13294.000,0.800,3852.200,26587.300,1.800,1.600,9.000,0.000,28060.200,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.013,0.013,0.000,854828.000,4696.000,204.000,738064.000,2836.000,28.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,0.013,0.025,0.000,4376.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,56.696,52.049,4.647,0.000,47153302284.000,1243608.000,4.000,4336153020.000,26848.000,1.000,0.000,46.000,0.000,0.000,2528.000,23241.000,-1.000,0.000,12.000,0.000,0.000,47592.000,1.000,0.000,452.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44680.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:05:46,47.800,3.800,0.000,51.600,55.700,4.200,0.000,59.900,50.200,4.700,0.000,54.900,42.800,4.100,0.000,46.900,45.200,4.000,0.000,49.200,55.000,4.600,0.000,59.600,23.400,1.800,0.000,25.200,21.500,2.000,0.000,23.500,42.600,3.600,0.000,46.200,0.000,8.000,61.300,61.300,61.300,0.300,0.400,0.000,0.000,0.000,18.400,18.400,18.400,0.300,0.300,0.300,2.000,0.000,0.000,2.000,0.000,0.000,0.000,52335.600,-0.000,-0.000,0.000,14193.100,-0.000,-0.000,0.000,-0.000,1105.500,1989.100,-1.000,0.800,0.000,399.800,0.000,1758.400,0.000,2243.300,0.000,1758.400,2243.300,4001.700,13821.100,13821.800,27642.900,13821.100,0.000,13821.800,0.000,4001.700,27642.900,0.000,0.000,4.000,0.000,30308.700,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,0.013,0.050,0.000,4376.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.610,43.950,4.660,0.000,47153302284.000,1243608.000,4.000,4336153020.000,26848.000,0.000,0.000,12.000,0.000,0.000,2528.000,23241.000,-1.000,0.000,184.000,0.000,0.000,48539.000,1.000,0.000,165.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,43781.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:05:56,56.700,3.700,0.000,60.400,65.300,4.400,0.000,69.700,56.800,4.400,0.000,61.200,51.000,2.800,0.000,53.800,46.900,3.800,0.000,50.700,63.900,4.700,0.000,68.600,31.900,2.500,0.000,34.400,30.800,1.600,0.000,32.400,50.200,3.500,0.000,53.700,0.000,8.000,8.000,8.000,8.000,0.200,0.200,0.000,0.000,0.000,0.800,0.800,0.800,0.100,0.100,0.100,2.000,0.000,0.000,2.000,0.000,0.000,0.000,52335.600,-0.000,-0.000,0.000,14192.800,-0.000,-0.000,0.000,-0.000,1105.500,1989.100,-1.000,0.800,0.000,399.800,0.000,1814.800,0.900,2312.000,0.900,1814.800,2312.000,4126.800,14242.200,14243.500,28485.700,14242.200,0.800,14243.500,0.800,4126.800,28485.700,1.800,1.600,2.000,0.000,29828.800,-1.000,-1.000,-1.000,0.300,-1.000,-1.000,-1.000,0.025,0.000,0.025,0.000,52724.000,3104.000,80.000,596.000,2376.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,0.013,0.025,0.000,4376.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.984,50.474,4.510,0.000,47153302284.000,1243608.000,4.000,4336153020.000,26848.000,0.000,0.000,23.000,0.000,0.000,2528.000,23241.000,-1.000,0.000,8.000,0.000,0.000,50646.000,0.000,0.000,459.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50311.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:06:06,55.700,3.700,0.000,59.400,62.400,4.600,0.000,67.000,50.300,3.900,0.000,54.200,45.900,3.600,0.000,49.500,54.900,3.800,0.000,58.700,59.700,4.800,0.000,64.500,46.700,1.400,0.000,48.100,34.000,2.900,0.000,36.900,51.100,3.600,0.000,54.700,0.000,8.000,12.000,12.000,12.000,0.100,0.100,0.000,0.000,0.000,1.200,1.200,1.200,0.100,0.100,0.100,2.000,0.000,0.000,2.000,0.000,0.000,0.000,52335.600,-0.000,-0.000,0.000,14187.600,-0.000,-0.000,0.000,-0.000,1105.600,1989.200,-1.000,0.800,0.000,399.800,0.000,1809.900,0.000,2308.500,0.000,1809.900,2308.500,4118.400,14216.700,14219.300,28436.000,14216.700,0.000,14219.300,0.000,4118.400,28436.000,0.000,0.000,6.000,0.000,30458.600,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050,0.013,0.037,0.000,4376.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.804,51.294,4.510,0.000,47153302284.000,1243608.000,4.000,4336153020.000,26848.000,1.000,0.000,37.000,0.000,0.000,2528.000,23241.000,-1.000,0.000,12.000,0.000,0.000,49552.000,0.000,0.000,167.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,47417.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
